Fecha,ID,NXXX,Cantidad,Precio_prod
2017/12/27,4XXXXX,554170001044,5,9957
2017/12/27,400006,554170001045,2,1937
2017/12/27,400002,554170001045,3,8178
2017_/12/27,400006,554170001046,3,4483
2017/12/27,400004,554170001046,1,2451
2017/12/27,400003,554170001046,5,6785
2017/12/28,400006,554170001047,4,4008
2017/12/28,400003,554170001047,1,2585
2017/12/28,400005,554170001048,5,2967
2017/12/28,400003,554170001048,1,9242
2017/12/28,400009,554170001048,5,3823
2017/12/28,400010,554170001049,2,6951
2017!/{12-/.28,400005,554170001049,4,6019
2017/12/28,4XXXXX,554170001049,4,8745
2017/12/28,400001,554170001049,4,8099
2017/12/28,400008,55417XXXXXXX,3,2897
2017!/{12-/.28,400004,55417XXXXXXX,5,4508
2017/12/28,400010,55417XXXXXXX,4,4198
2017/12/28,400006,55417XXXXXXX,4,2587
2017/12/29,400006,554170001051,4,4135
2017/12/29,400007,554170001051,4,5483
2017_/12/29,400003,554170001051,2,2448
2017/12/29,400009,554170001051,4,2026
2017_/12/30,400001,554170001052,2,9090
2017/12/30,4XXXXX,554170001052,4,2650
2017!/{12-/.30,400008,554170001052,5,5333
2017_/12/30,400010,554170001052,1,1254
2017/12/30,400009,554170001053,3,7974
2017/12/30,400006,554170001053,2,1395
2017/12/30,400001,554170001053,2,7829
2017/12/30,400002,554170001053,1,9192
2017/12/30,400009,554170001054,1,5157
2017!/{12-/.30,400002,554170001054,2,4784
2017/12/30,400004,554170001054,1,6911
2018!/{1-/.1,400007,554170001055,2,8524
2018_/1/1,400010,554170001055,2,2770
2018/1/1,400006,554170001056,4,2528
2018/1/1,4XXXXX,554170001057,1,7573
2018/1/1,400010,554170001057,2,8775
2018/1/1,400006,554170001058,4,9188
2018/1/1,400003,554170001058,3,4477
2018/1/1,400002,554170001059,5,9751
2018_/1/1,400005,554170001059,1,2428
2018!/{1-/.1,400010,554170001059,2,3342
2018/1/2,400008,554170001060,3,8133
2018/1/2,4XXXXX,554170001060,3,7211
2018/1/2,400010,554170001060,3,2845
2018_/1/2,400009,554170001061,2,6044
2018!/{1-/.2,400010,554170001061,3,3149
2018/1/3,400010,554170001062,5,1498
2018/1/3,400006,554170001062,2,1135
2018/1/3,400002,554170001063,5,8808
2018/1/3,400009,554170001063,1,9659
2018/1/3,400001,554170001064,3,6075
2018/1/3,4XXXXX,554170001065,3,4634
2018/1/3,400008,554170001065,4,2091
2018_/1/3,400009,554170001066,2,7919
2018/1/3,400008,554170001066,1,5978
2018!/{1-/.4,400007,554170001067,5,1743
2018/1/4,400005,554170001067,4,6790
2018!/{1-/.4,400003,55417XXXXXXX,3,1581
2018/1/4,400008,55417XXXXXXX,1,2515
2018/1/4,400006,554170001069,2,6255
2018/1/5,400005,554170001070,4,6822
2018/1/5,400009,55417XXXXXXX,1,2300
2018!/{1-/.5,400003,55417XXXXXXX,1,6973
2018/1/5,400003,554170001072,4,1988
2018/1/5,400004,554170001072,3,6598
2018/1/5,400007,554170001072,4,5514
2018!/{1-/.5,400001,554170001073,1,7529
2018_/1/5,4XXXXX,554170001073,1,3832
2018/1/5,400010,554170001073,2,1363
2018/1/5,400005,554170001073,2,2246
2018/1/5,400009,554170001074,2,3480
2018/1/6,400009,554170001075,2,4136
2018/1/6,400006,554170001075,3,7943
2018/1/6,400004,554170001076,2,1884
2018/1/6,400003,554170001076,5,2575
2018/1/6,400002,554170001076,5,4575
2018/1/6,400004,554170001077,1,2069
2018/1/6,400001,554170001077,4,9923
2018/1/6,400008,554170001078,1,8085
2018/1/6,400009,554170001078,2,4601
2018/1/6,400002,554170001078,3,3212
2018/1/6,400006,554170001078,2,3670
2018/1/7,400002,554170001079,2,5658
2018/1/8,400009,554170001080,4,2982
2018/1/8,400007,554170001080,4,1331
2018/1/8,4XXXXX,554170001080,2,4515
2018/1/9,4XXXXX,554170001081,1,7997
2018/1/9,400005,554170001082,4,8732
2018!/{1-/.9,400002,554170001082,1,3220
2018/1/9,400008,554170001082,5,8163
2018_/1/9,400004,554170001082,5,3605
2018/1/9,400010,554170001083,5,7342
2018/1/9,400001,554170001083,3,3920
2018/1/9,400007,554170001083,2,6028
2018/1/9,4XXXXX,554170001084,3,2966
2018/1/9,400004,554170001084,2,9924
2018/1/9,400002,554170001084,3,9201
2018!/{1-/.10,4XXXXX,554170001085,2,9139
2018/1/10,400008,554170001085,3,6341
2018/1/11,400008,554170001086,3,5256
2018!/{1-/.11,400002,554170001086,4,4206
2018/1/11,400004,554170001087,4,3222
2018!/{1-/.11,400001,554170001087,2,2295
2018/1/11,400007,554170001087,3,7329
2018/1/11,400005,554170001087,1,7657
2018/1/11,400006,554170001088,5,3810
2018/1/11,400003,554170001088,3,2451
2018/1/11,4XXXXX,554170001088,2,1007
2018/1/12,4XXXXX,554170001089,4,5861
2018!/{1-/.12,400006,554170001089,3,6582
2018_/1/12,400004,554170001090,3,7150
2018!/{1-/.12,400007,554170001090,3,2167
2018!/{1-/.12,400009,554170001090,3,8280
2018!/{1-/.12,400005,554170001090,5,1494
2018/1/13,400008,554170001091,2,1468
2018/1/13,400004,554170001091,4,8179
2018/1/13,400002,554170001092,3,6312
2018!/{1-/.13,400001,554170001092,4,8115
2018/1/13,400010,554170001092,4,8281
2018/1/14,400010,554170001093,2,7098
2018/1/14,400003,554170001093,4,5028
2018/1/14,400010,554170001094,4,1488
2018_/1/14,400007,554170001094,1,9998
2018/1/14,400008,554170001095,3,5275
2018/1/14,400010,554170001096,2,3627
2018!/{1-/.14,400008,554170001096,5,3284
2018/1/14,400003,554170001096,3,5081
2018/1/14,400009,554170001097,5,7028
2018/1/14,400001,554170001097,4,9091
2018/1/14,400006,554170001097,4,6158
2018/1/14,400005,554170001097,2,9354
2018_/1/15,400005,554170001098,5,7172
2018/1/15,400001,554170001098,1,9284
2018/1/15,400004,554170001098,3,1076
2018/1/15,400009,554170001098,2,2441
2018/1/15,400006,554170001099,2,5975
2018/1/15,400010,554170001099,1,9253
2018!/{1-/.15,400002,554170001099,1,3900
2018/1/15,400004,554170001099,2,6996
2018/1/15,400003,554170001100,1,3808
2018/1/15,400010,554170001100,2,7757
2018/1/16,400005,554170001101,3,7879
2018!/{1-/.16,400003,554170001101,2,3052
2018_/1/17,400003,554170001102,4,5000
2018/1/17,400009,554170001102,3,3592
2018/1/17,400001,554170001103,2,6757
2018/1/17,400002,554170001103,3,8207
2018/1/17,400003,554170001103,4,5865
2018/1/17,400004,554170001104,4,2987
2018/1/17,400005,554170001104,4,1225
2018/1/18,400005,554170001105,3,7694
2018/1/18,400006,554170001106,3,6134
2018_/1/18,400003,554170001106,2,7778
2018!/{1-/.18,400002,554170001106,2,4539
2018/1/18,400007,554170001106,4,3795
2018/1/18,400003,554170001107,3,7346
2018/1/18,400002,554170001107,5,7436
2018/1/18,400004,554170001107,4,1922
2018/1/18,400008,554170001108,1,5748
2018!/{1-/.18,400005,554170001108,4,4886
2018/1/18,400006,554170001108,4,8111
2018/1/18,400009,554170001108,4,3819
2018/1/19,400008,55417XXXXXXX,3,6810
2018/1/19,400006,55417XXXXXXX,5,3003
2018_/1/19,400009,55417XXXXXXX,1,2128
2018/1/19,4XXXXX,554170001110,1,8349
2018/1/19,400003,554170001111,1,1299
2018/1/19,400001,554170001111,1,1133
2018_/1/19,400006,554170001111,2,2723
2018/1/20,400007,554170001112,1,1942
2018/1/20,400006,554170001112,3,6269
2018/1/20,400009,554170001112,3,3950
2018!/{1-/.20,400009,554170001113,4,7161
2018/1/20,400002,554170001113,3,1783
2018/1/20,4XXXXX,554170001114,3,4652
2018/1/20,400009,554170001114,3,8051
2018/1/20,400010,554170001115,2,7736
2018!/{1-/.20,400008,554170001115,2,2823
2018!/{1-/.21,400010,554170001116,3,7231
2018/1/21,400007,554170001117,2,8633
2018/1/21,4XXXXX,554170001117,3,7925
2018/1/21,400001,554170001117,1,3520
2018_/1/21,400005,554170001118,5,3048
2018/1/21,400006,554170001118,1,2352
2018_/1/22,400008,554170001119,1,9077
2018/1/22,400001,554170001119,5,9591
2018!/{1-/.22,400004,554170001119,3,2100
2018/1/22,400008,554170001120,3,3338
2018/1/22,400005,554170001120,3,9381
2018/1/22,400009,554170001120,2,7941
2018/1/22,400007,554170001120,1,3893
2018!/{1-/.22,400002,554170001121,2,2407
2018/1/22,400008,554170001121,5,6660
2018!/{1-/.23,400010,554170001122,1,4972
2018/1/23,400004,554170001122,3,5001
2018/1/23,4XXXXX,554170001122,5,7198
2018/1/23,400007,554170001122,2,8714
2018/1/23,400007,554170001123,1,3523
2018/1/23,400001,554170001124,5,9559
2018/1/23,400009,554170001124,4,2702
2018/1/23,400004,554170001124,2,5029
2018/1/23,4XXXXX,554170001124,5,5407
2018/1/24,400003,554170001125,5,9425
2018/1/24,400007,554170001125,3,3521
2018_/1/24,400010,554170001125,2,9749
2018/1/24,400005,554170001125,1,2142
2018/1/24,400006,55417XXXXXXX,1,4840
2018/1/24,400007,55417XXXXXXX,1,6451
2018/1/25,400001,554170001127,5,7239
2018/1/25,400002,554170001127,3,4288
2018/1/25,4XXXXX,554170001127,3,2838
2018/1/25,400008,554170001128,3,6782
2018/1/25,400007,554170001128,3,2263
2018/1/25,400005,554170001129,4,2300
2018/1/25,400002,554170001129,4,5049
2018/1/25,400002,554170001130,1,3331
2018/1/25,400006,554170001130,5,6401
2018/1/25,400001,554170001130,3,8539
2018_/1/25,400009,554170001130,5,9953
2018/1/26,4XXXXX,554170001131,4,6000
2018/1/26,400007,554170001131,5,7990
2018/1/26,400010,554170001131,4,1120
2018/1/26,400004,554170001132,3,6453
2018_/1/26,400008,554170001132,1,2873
2018/1/26,400005,554170001132,1,2628
2018/1/27,400008,554170001133,4,4528
2018/1/27,400002,554170001133,5,5578
2018/1/27,400005,554170001134,4,7792
2018/1/27,400010,554170001134,4,4433
2018/1/27,400002,554170001135,3,3031
2018/1/27,400007,55417XXXXXXX,3,3794
2018!/{1-/.28,400002,554170001137,2,5633
2018/1/28,400009,554170001137,2,8791
2018/1/28,400004,554170001137,2,4384
2018/1/28,400004,554170001138,1,1048
2018!/{1-/.28,400001,554170001139,4,2629
2018/1/28,4XXXXX,554170001139,3,3499
2018!/{1-/.28,400010,554170001139,1,1582
2018/1/28,400008,554170001139,2,1157
2018/1/28,400007,554170001140,3,6261
2018/1/28,400010,554170001141,4,6283
2018/1/28,400006,554170001141,5,6825
2018/1/29,400008,554170001142,2,7554
2018/1/29,400001,554170001142,3,6442
2018/1/29,400003,554170001143,4,1109
2018/1/29,400008,554170001143,4,9180
2018/1/29,400009,554170001143,1,4461
2018/1/29,400001,554170001144,1,1748
2018/1/29,400004,554170001144,3,6994
2018!/{1-/.29,400005,554170001144,5,3736
2018/1/29,4XXXXX,554170001144,3,2734
2018/1/30,400008,554170001145,4,6210
2018_/1/30,400003,554170001145,1,2247
2018/1/30,400007,554170001145,4,1055
2018/1/30,400002,554170001145,4,2295
2018/1/30,400008,554170001146,4,8417
2018/1/30,400009,554170001147,4,7024
2018!/{1-/.30,400008,554170001147,4,6732
2018/1/30,4XXXXX,554170001147,3,3394
2018!/{1-/.30,400002,554170001148,1,8896
2018!/{1-/.30,400006,554170001148,3,5413
2018/1/30,400007,554170001148,2,3892
2018_/1/30,400003,554170001149,1,8044
2018/1/30,400007,554170001149,1,2489
2018/1/30,400005,554170001149,3,1610
2018!/{1-/.30,400002,554170001149,4,3908
2018_/2/1,400004,55417XXXXXXX,4,6611
2018/2/1,400007,55417XXXXXXX,2,2897
2018/2/1,400005,55417XXXXXXX,3,8562
2018/2/1,400002,554170001151,3,7387
2018/2/2,400003,554170001152,2,5356
2018/2/2,400002,554170001152,2,2425
2018!/{2-/.2,4XXXXX,554170001152,4,5145
2018!/{2-/.3,400009,554170001153,1,6869
2018/2/3,400007,554170001153,2,6193
2018/2/3,400002,554170001153,3,6534
2018_/2/3,400001,554170001153,3,6565
2018/2/3,400009,554170001154,4,3045
2018/2/3,400004,554170001155,1,2014
2018/2/3,400001,554170001155,2,5197
2018_/2/3,4XXXXX,554170001155,2,9907
2018/2/3,400005,554170001155,1,9364
2018_/2/3,400008,554170001156,1,5724
2018/2/3,400005,554170001156,5,5267
2018/2/4,400010,554170001157,1,2071
2018/2/4,4XXXXX,554170001157,3,1219
2018_/2/4,400001,554170001158,2,7653
2018/2/4,4XXXXX,554170001158,3,9071
2018/2/4,400001,554170001159,5,9838
2018/2/4,4XXXXX,554170001159,2,3440
2018/2/4,400006,554170001160,1,7619
2018/2/5,400004,554170001161,2,9333
2018!/{2-/.5,400007,554170001161,2,1470
2018/2/5,400001,554170001161,1,2454
2018/2/5,400002,554170001161,2,3673
2018/2/5,400009,554170001162,5,4988
2018!/{2-/.5,400005,554170001162,5,9085
2018/2/5,400003,554170001163,5,6396
2018/2/6,400009,554170001164,4,8852
2018_/2/6,400002,554170001164,2,2896
2018/2/6,400009,554170001165,1,3242
2018/2/6,400007,554170001165,3,9511
2018/2/6,400005,554170001166,2,9409
2018/2/6,400004,554170001166,3,8076
2018/2/6,400007,554170001166,4,5335
2018!/{2-/.6,400009,554170001166,1,5002
2018/2/6,400005,55417XXXXXXX,1,5299
2018/2/7,400009,554170001168,3,3273
2018/2/7,400004,554170001168,3,7786
2018/2/7,400010,554170001168,1,2011
2018/2/7,4XXXXX,554170001169,2,8884
2018/2/7,400009,554170001169,2,6707
2018/2/7,400005,554170001169,4,6598
2018/2/7,400001,554170001169,4,7302
2018/2/7,400009,554170001170,1,6389
2018/2/7,400001,554170001170,4,5322
2018/2/7,400010,554170001171,1,7234
2018/2/8,400001,554170001172,3,4497
2018/2/8,400005,554170001172,5,8574
2018_/2/8,400008,554170001173,5,8419
2018/2/8,400004,554170001173,3,7747
2018/2/8,400002,554170001173,5,4734
2018/2/9,400009,554170001174,1,7431
2018_/2/9,400002,554170001174,3,1145
2018/2/9,400006,554170001174,5,6618
2018/2/9,400010,554170001174,3,4133
2018/2/10,400002,554170001175,4,8121
2018/2/10,400004,554170001175,1,6279
2018/2/10,400003,554170001175,3,8741
2018/2/10,400010,554170001175,4,8480
2018/2/10,400002,554170001176,3,6058
2018_/2/10,400009,554170001176,1,3148
2018/2/11,400002,554170001177,2,9909
2018_/2/11,400006,554170001177,1,2315
2018!/{2-/.11,4XXXXX,554170001177,5,2466
2018/2/11,400010,554170001177,1,9854
2018/2/11,4XXXXX,554170001178,5,2408
2018/2/11,400003,554170001178,5,8116
2018/2/11,400002,554170001178,3,6601
2018_/2/11,400001,554170001179,1,2762
2018/2/11,400002,554170001179,3,6711
2018/2/11,400003,554170001179,2,3647
2018/2/11,400008,554170001179,5,4289
2018/2/11,400008,554170001180,1,1366
2018/2/11,400009,554170001180,5,1303
2018!/{2-/.11,400003,554170001180,4,8061
2018/2/11,400007,554170001181,1,5579
2018/2/11,400008,554170001181,1,7181
2018/2/11,400001,554170001181,5,8310
2018/2/11,400009,554170001181,3,4525
2018/2/12,400006,554170001182,3,9455
2018/2/12,400008,554170001183,4,6758
2018/2/12,4XXXXX,554170001183,3,2829
2018/2/12,400002,554170001183,2,8015
2018/2/12,400003,554170001184,2,8905
2018/2/12,400007,554170001185,2,4230
2018/2/12,400003,554170001185,5,8723
2018/2/12,400009,554170001186,4,3490
2018_/2/12,400008,554170001186,3,8296
2018/2/12,400003,554170001186,5,2858
2018/2/12,400005,554170001186,5,1629
2018/2/13,400010,554170001187,3,2155
2018!/{2-/.13,400003,554170001188,5,8537
2018/2/13,400010,554170001188,2,6134
2018/2/13,400002,554170001188,1,5763
2018/2/13,400004,554170001188,4,4820
2018/2/13,400002,554170001189,2,1076
2018/2/13,4XXXXX,554170001189,2,5713
2018/2/13,400009,554170001189,2,4399
2018/2/14,400003,554170001190,5,2827
2018/2/14,400004,554170001191,3,4081
2018/2/14,400001,554170001191,3,3690
2018/2/14,4XXXXX,554170001191,4,3263
2018/2/14,400007,554170001191,4,1881
2018/2/14,400007,554170001192,5,3178
2018!/{2-/.14,400008,554170001192,5,5864
2018/2/14,400006,554170001192,5,9180
2018/2/14,400003,554170001192,2,4417
2018_/2/14,400008,554170001193,5,5967
2018/2/14,400007,554170001193,4,8461
2018/2/14,4XXXXX,554170001193,1,2511
2018/2/14,4XXXXX,554170001194,1,5463
2018!/{2-/.14,400004,554170001194,4,9025
2018_/2/14,400002,554170001194,1,8915
2018!/{2-/.14,400010,554170001194,4,2896
2018/2/15,400005,554170001195,2,2883
2018/2/15,400003,554170001195,2,9553
2018/2/15,400004,554170001196,2,3945
2018/2/15,400007,554170001196,2,4176
2018!/{2-/.15,400009,554170001196,4,8090
2018!/{2-/.15,400008,554170001197,3,6370
2018/2/15,400007,554170001197,4,6104
2018_/2/15,400002,554170001197,2,9889
2018/2/15,400003,554170001197,1,4535
2018/2/15,400003,554170001198,1,3068
2018/2/15,400006,554170001198,2,5532
2018/2/15,400004,554170001198,5,3966
2018/2/15,400004,554170001199,1,5364
2018/2/16,400003,554170001200,1,6404
2018!/{2-/.16,400004,554170001201,3,3054
2018/2/16,400006,554170001202,3,1033
2018/2/16,400010,554170001202,2,4519
2018/2/16,400001,554170001203,1,8353
2018/2/16,400004,554170001203,1,7918
2018/2/16,400010,554170001203,2,2464
2018/2/16,4XXXXX,554170001203,1,9943
2018/2/16,4XXXXX,554170001204,4,9531
2018/2/16,400001,554170001204,5,6838
2018/2/17,400001,554170001205,4,4187
2018_/2/18,400009,554170001206,5,3426
2018/2/18,400005,554170001206,2,8175
2018/2/18,400001,554170001207,4,2183
2018/2/18,400003,554170001208,2,7089
2018/2/18,400004,554170001208,5,8488
2018/2/19,400006,554170001209,3,9372
2018/2/20,400009,554170001210,3,7608
2018/2/20,400005,554170001211,2,3388
2018/2/20,400003,554170001211,3,4779
2018!/{2-/.20,400006,554170001211,3,8072
2018_/2/21,400002,554170001212,1,2554
2018/2/21,4XXXXX,554170001213,1,8234
2018/2/21,400009,554170001213,2,9446
2018!/{2-/.21,400008,554170001213,5,9128
2018_/2/22,400005,554170001214,5,1464
2018/2/22,400009,554170001214,1,2217
2018/2/22,400001,554170001214,4,5267
2018/2/22,400004,554170001214,1,8230
2018/2/22,400004,554170001215,2,8163
2018/2/22,400001,554170001215,5,5201
2018/2/22,400006,554170001215,5,7672
2018/2/22,4XXXXX,554170001215,1,8521
2018/2/23,400007,554170001216,2,4933
2018/2/23,400009,554170001216,1,7346
2018_/2/23,400004,554170001216,1,5399
2018/2/23,4XXXXX,554170001216,1,1081
2018_/2/23,4XXXXX,554170001217,3,6167
2018/2/23,400005,554170001218,5,4658
2018!/{2-/.23,400002,554170001218,1,6728
2018!/{2-/.23,400001,554170001218,1,5971
2018/2/23,400009,554170001218,4,3211
2018/2/23,400004,554170001219,1,5132
2018/2/23,4XXXXX,554170001219,1,7555
2018/2/23,400003,554170001219,4,9763
2018!/{2-/.23,400002,554170001219,3,7384
2018/2/23,400009,554170001220,4,8215
2018/2/23,400010,554170001220,1,3955
2018_/2/24,4XXXXX,554170001221,3,3685
2018/2/24,400007,554170001221,5,7308
2018/2/24,400004,554170001222,4,9753
2018/2/24,400003,554170001222,4,8442
2018/2/24,400009,554170001222,2,9532
2018/2/24,400007,554170001223,1,1859
2018/2/24,400006,554170001223,5,4477
2018!/{2-/.24,400003,554170001223,1,4902
2018/2/24,400001,554170001223,5,6233
2018/2/24,400007,554170001224,4,2655
2018/2/24,4XXXXX,554170001224,1,2029
2018/2/24,400006,554170001225,4,5290
2018/2/24,400003,554170001225,1,6890
2018/2/25,400010,554170001226,1,9716
2018/2/25,400006,554170001226,5,9439
2018/2/25,4XXXXX,554170001226,3,8983
2018/2/25,400001,554170001227,5,7128
2018/2/25,400005,554170001228,3,8820
2018/2/25,400001,554170001228,2,9303
2018/2/26,400001,554170001229,3,8170
2018/2/26,400003,554170001229,2,9989
2018/2/26,400008,554170001229,1,3200
2018/2/26,4XXXXX,554170001229,3,8222
2018/2/26,400003,554170001230,2,8614
2018/2/26,400003,554170001231,5,9501
2018_/2/26,400009,554170001231,1,2241
2018/2/26,400007,554170001231,5,6419
2018/2/26,400002,554170001231,3,1758
2018/2/26,400002,554170001232,4,7660
2018/2/26,4XXXXX,554170001232,1,3489
2018/2/26,400005,554170001232,5,6765
2018/2/26,400004,554170001232,4,5789
2018/2/26,4XXXXX,554170001233,5,3295
2018/2/26,400001,554170001233,5,9795
2018/2/26,400009,554170001233,4,4825
2018/2/26,400008,554170001233,1,9399
2018/2/27,400006,554170001234,1,5645
2018!/{2-/.27,4XXXXX,554170001234,3,8750
2018/2/27,400007,554170001234,4,2243
2018!/{2-/.27,400002,554170001234,3,9433
2018!/{2-/.27,400006,554170001235,1,9359
2018/2/27,400007,554170001235,2,9648
2018/2/27,400005,554170001236,1,3743
2018_/2/27,4XXXXX,554170001236,5,1635
2018/2/27,400003,554170001236,1,6449
2018!/{2-/.28,400001,55417XXXXXXX,4,7382
2018/2/28,400006,55417XXXXXXX,4,4784
2018/2/29,400002,554170001238,3,6125
2018/2/29,400008,554170001238,3,1359
2018/2/29,400010,554170001238,3,2781
2018/2/30,400002,554170001239,4,8498
2018/2/30,400001,554170001239,2,3137
2018!/{2-/.30,400003,554170001240,4,9356
2018/2/30,400004,554170001240,5,5620
2018/2/30,400007,554170001241,1,6367
2018/2/30,400010,554170001241,1,6241
2018/2/30,400005,554170001241,4,7947
2018!/{2-/.30,400009,554170001241,4,1661
2018/3/1,400006,554170001242,5,1260
2018/3/2,400004,554170001243,5,8937
2018/3/2,400010,554170001243,1,1645
2018/3/2,4XXXXX,554170001243,5,2223
2018/3/2,400003,554170001244,1,7772
2018!/{3-/.2,400007,554170001244,5,7680
2018/3/2,400005,554170001244,4,7482
2018/3/2,400008,554170001244,5,4813
2018/3/2,400008,554170001245,5,5903
2018!/{3-/.2,400004,554170001245,1,6086
2018/3/2,400009,554170001245,5,4769
2018/3/2,400003,554170001246,3,7512
2018/3/2,400006,554170001246,5,8473
2018!/{3-/.2,4XXXXX,554170001246,1,9776
2018/3/2,400007,554170001246,4,3707
2018/3/2,400003,554170001247,5,4833
2018/3/2,400007,554170001247,4,6678
2018/3/2,400008,554170001247,2,5909
2018/3/2,400002,554170001247,3,4314
2018/3/3,400001,554170001248,3,2540
2018/3/3,400002,554170001248,3,4549
2018/3/3,400007,554170001248,5,5206
2018/3/3,400002,554170001249,2,9293
2018/3/4,400006,554170001250,5,5199
2018!/{3-/.4,400009,554170001250,4,1682
2018!/{3-/.4,400010,554170001250,5,5335
2018/3/4,4XXXXX,554170001250,1,5164
2018/3/5,400007,554170001251,4,3516
2018/3/5,400003,554170001252,4,5195
2018/3/5,400002,554170001252,5,4765
2018/3/5,400001,554170001252,2,3418
2018/3/5,400004,554170001252,5,8609
2018_/3/5,400002,554170001253,3,6422
2018/3/5,400009,554170001253,1,3341
2018/3/5,400004,55417XXXXXXX,3,3280
2018/3/5,400009,55417XXXXXXX,5,6004
2018_/3/5,400008,55417XXXXXXX,5,6997
2018/3/6,400002,554170001255,2,7666
2018/3/6,400005,554170001255,4,2346
2018/3/6,400006,554170001255,3,2862
2018/3/6,4XXXXX,554170001255,5,8805
2018/3/6,400007,554170001256,4,5415
2018/3/7,400005,554170001257,5,8272
2018/3/7,400001,554170001258,5,3656
2018_/3/7,400007,554170001258,2,8595
2018!/{3-/.7,400003,554170001258,1,3023
2018/3/7,4XXXXX,554170001258,2,7146
2018/3/7,400006,554170001259,3,3417
2018/3/7,400001,554170001260,5,9139
2018!/{3-/.7,400002,554170001260,1,2113
2018!/{3-/.8,400001,554170001261,2,9299
2018!/{3-/.8,400005,554170001261,2,2486
2018/3/8,4XXXXX,554170001261,2,7226
2018/3/9,400007,554170001262,5,2401
2018_/3/9,400006,554170001263,3,8465
2018/3/9,400005,554170001263,3,1825
2018/3/9,400007,554170001263,3,5519
2018!/{3-/.10,400006,554170001264,4,2857
2018/3/10,4XXXXX,554170001264,2,6767
2018/3/10,400004,554170001265,1,8095
2018/3/10,400001,554170001265,4,7702
2018/3/11,400005,554170001266,2,3638
2018/3/11,400003,554170001267,3,1024
2018_/3/11,400008,554170001267,2,5282
2018/3/11,400002,554170001267,1,7735
2018/3/11,400001,554170001267,1,2654
2018/3/11,400005,554170001268,2,3547
2018/3/11,400009,554170001269,4,2308
2018/3/12,400008,554170001270,5,5791
2018/3/13,4XXXXX,554170001271,4,6059
2018/3/13,400010,554170001271,1,2701
2018_/3/13,4XXXXX,554170001272,3,4672
2018/3/13,400005,554170001272,1,9002
2018/3/13,400003,554170001272,5,1366
2018/3/13,400004,554170001272,3,8032
2018/3/13,400003,554170001273,2,7946
2018/3/13,400008,554170001273,1,3716
2018/3/14,400005,554170001274,5,5700
2018/3/15,400009,554170001275,3,2256
2018/3/15,400002,554170001275,4,5598
2018/3/15,400008,554170001275,4,1688
2018/3/15,400006,554170001275,2,9872
2018/3/15,400001,554170001276,5,4776
2018/3/15,400010,554170001276,3,2862
2018/3/15,400005,554170001276,5,3939
2018/3/15,400006,554170001277,4,3814
2018/3/15,400002,554170001277,2,1422
2018/3/16,400010,554170001278,1,5431
2018!/{3-/.16,400006,554170001278,4,9097
2018/3/17,400001,554170001279,3,7104
2018/3/17,400007,554170001279,2,8915
2018/3/17,400008,554170001279,3,6981
2018_/3/17,400002,554170001279,2,5436
2018/3/17,4XXXXX,554170001280,5,3358
2018/3/17,400008,554170001280,2,5046
2018/3/17,400010,554170001280,3,7476
2018/3/18,400004,554170001281,4,1400
2018/3/18,400003,554170001281,2,8650
2018/3/19,400009,554170001282,2,8230
2018/3/19,400003,554170001282,1,8138
2018/3/19,400008,554170001282,5,3737
2018/3/20,4XXXXX,554170001283,2,2063
2018/3/21,400010,554170001284,4,6352
2018/3/21,400003,554170001285,4,7317
2018/3/21,400001,554170001285,4,4222
2018/3/21,400004,554170001285,4,8807
2018/3/21,400007,554170001285,4,6635
2018/3/21,400005,554170001286,4,8098
2018_/3/21,4XXXXX,554170001286,2,2047
2018/3/22,400003,554170001287,4,2429
2018/3/23,400004,554170001288,5,2692
2018!/{3-/.23,400003,554170001288,1,6951
2018/3/23,400010,554170001288,2,1238
2018_/3/23,4XXXXX,554170001289,2,2602
2018/3/23,400007,554170001290,3,8085
2018/3/23,400005,554170001290,4,4192
2018/3/23,400003,554170001290,1,4875
2018/3/23,400008,554170001291,3,4569
2018!/{3-/.23,400007,554170001291,4,3165
2018/3/23,400003,554170001291,2,8391
2018/3/23,400001,554170001291,4,4447
2018/3/23,400003,554170001292,2,5697
2018_/3/23,400009,554170001292,5,3783
2018/3/23,400004,554170001292,4,1649
2018/3/23,4XXXXX,554170001292,1,6998
2018!/{3-/.24,400005,554170001293,1,7342
2018/3/25,400009,554170001294,4,1852
2018/3/25,400010,554170001294,3,6459
2018/3/25,400001,554170001294,2,5778
2018/3/25,400005,554170001294,2,1004
2018/3/25,400003,554170001295,1,9677
2018/3/25,400001,554170001295,1,8344
2018/3/25,400005,554170001295,3,5850
2018/3/25,4XXXXX,554170001296,4,9973
2018/3/25,400006,554170001296,4,6899
2018/3/25,400007,554170001296,2,2941
2018!/{3-/.25,400007,554170001297,4,7120
2018_/3/25,400008,554170001297,3,5879
2018/3/25,4XXXXX,554170001298,4,2050
2018/3/25,400007,554170001298,1,5140
2018/3/26,400004,554170001299,3,7613
2018!/{3-/.26,400008,554170001299,5,8132
2018/3/26,400003,554170001299,2,3559
2018/3/26,400009,554170001299,4,6701
2018/3/26,400006,55417XXXXXXX,5,9893
2018/3/26,400005,55417XXXXXXX,2,5114
2018/3/27,400002,554170001301,5,2568
2018/3/27,400004,554170001301,5,7978
2018/3/27,4XXXXX,554170001302,2,7131
2018/3/27,400002,554170001302,1,8959
2018/3/27,400003,554170001302,2,7588
2018!/{3-/.27,400004,554170001303,4,9882
